name,BNN
7L6,0.8812714
3P5,0.8943238
4MT,0.90647686
7JU,0.89033705
3P5,0.8898592
4N3,0.9007257
7L6,0.9107406
7JU,0.9031074
6PW,0.88798606
6A7,0.9014658
7L6,0.8864663
5VY,0.80691636
1SL,0.88837695
1EG,0.879952
3ZH,0.87640333
4ZR,0.88708866
1SL,0.8897382
2OX,0.88373256
6XI,0.8890399
1SL,0.86932015
5B1,0.87489325
1JZ,0.907026
2OX,0.8823266
3C2,0.8800543
5K8,0.8894975
6YA,0.876511
3KQ,0.88326764
2IT,0.89353484
5JQ,0.88275963
5JP,0.8933109
4ZE,0.88827014
2IT,0.90485513
3WB,0.8945482
1WM,0.8892478
1EG,0.8962234
1XP,0.88606167
3WB,0.91804147
1DV,0.897727
3WB,0.89923304
6GH,0.8997179
4AK,0.8853719
5B1,0.9047141
1WM,0.89169776
4ZE,0.87137675
1XA,0.902735
6W1,0.8881452
3AL,0.8793495
6PU,0.8797873
3P5,0.88143396
3P5,0.8996221
3VY,0.8626866
3VY,0.88645196
3P5,0.90758544
7L6,0.89425254
3P7,0.8676499
3AL,0.8918197
3WH,0.67102706
4N3,0.8913193
6PY,0.9129311
3WH,0.8947029
3WH,0.8932136
4GK,0.893768
4EZ,0.8883593
b0b,0.8761209
b1d,0.536979
b30,0.8940851
b3a,0.8836539
5ZH,0.88282967
5ZH,0.8992516
2ZH,0.9048101
3oy,0.8866639
5h9,0.8772478
3ap,0.89696085
6eo,0.8802236
5t7,0.882542
5e8,0.89040715
3oy,0.86516225
3t1,0.91451347
5du,0.8984312
1kj,0.8853158
6eo,0.8870677
4y2,0.8639856
3ay,0.8936295
3ay,0.87964654
3t2,0.89260113
4lb,0.9067401
5h9,0.884317
4ym,0.8886174
2xg,0.89636797
4jc,0.8921537
5od,0.8962129
6i7,0.89729935
6i7,0.8735286
6i7,0.90114945
5nf,0.8992554
6g0,0.890151
5e8,0.9052545
5e8,0.8866284
3t1,0.9009751
3zx,0.8641665
4gx,0.8907947
5h9,0.8869969
5h9,0.9096805
4lb,0.90888447
3ap,0.88940144
5oa,0.88984275
3i8,0.8818569
4jc,0.8939042
2nn,0.9000175
5nf,0.89852035
6i7,0.89228284
5nf,0.909806
6i7,0.86972606
2ZH,0.8931438
4XB,0.9111732
2YY,0.88656974
5NM,0.8957298
2NM,0.89907056
2ZH,0.8800155
3GA,0.9035367
2D6,0.89332926
4R9,0.8800237
4Q2,0.88414705
4Q2,0.89300287
4XB,0.8920515
1GZ,0.90756464
1BK,0.8863467
2DY,0.6674361
4Y1,0.8993021
3LS,0.888358
4R9,0.8898307
5NM,0.8899378
5NL,0.89352536
2YV,0.8782599
2YX,0.9018836
6I7,0.8919209
5NL,0.88089114
5OD,0.9124103
2ZH,0.8810735
3LS,0.87678736
4Y1,0.90299666
4R9,0.91187143
4Q2,0.8899144
2XG,0.8917209
4R9,0.88140005
5DU,0.8983303
3WL,0.8819162
4UW,0.8904475
1HL,0.876299
1SL,0.88803405
1SL,0.8833546
5NF,0.8973044
3AP,0.89548594
5EX,0.89627266
3DU,0.89179444
5GZ,0.88269144
3ZS,0.8906504
3ZS,0.8938533
5GZ,0.8849131
3AJ,0.9036815
1IS,0.8987701
3AP,0.90284646
5NF,0.86383927
1SL,0.8909533
4UW,0.44086263
4UW,0.8895713
7BE,0.9026793
5T7,0.8976184
3AP,0.905408
5NF,0.90525854
3M2,0.8774712
3AP,0.90349317
5NF,0.89285445
5GA,0.88011557
1IS,0.88596344
1WL,0.8669517
5IU,0.88532853
5GZ,0.8983708
5GZ,0.8939128
3OJ,0.9075954
3AJ,0.88834524
1IS,0.8886477
3AP,0.90986073
1SL,0.8895254
4BM,0.8941413
5T7,0.44801873
4UW,0.8839484
6QL,0.90273863
4YM,0.906373
4LB,0.8657891
5MW,0.8774485
5GZ,0.8999779
3ZS,0.8858632
3ZS,0.89161605
1WL,0.87287676
7P8,0.89966786
4NO,0.8885399
4YM,0.8956223
6QL,0.8820294
5T7,0.8927729
4YM,0.9061675
3W5,0.87381804
4WV,0.9010507
4BM,0.88679194
1W6,0.8832694
1W6,0.9001359
5E8,0.8967514
1WL,0.9005476
1IS,0.8999547
1KJ,0.89430296
4WV,0.8693218
3WU,0.86063147
3W5,0.8780942
4YM,0.86885923
5DG,0.89552045
1A3,0.8824421
4YL,0.8509511
5OA,0.8842257
3NV,0.85764575
4JC,0.89413446
3VK,0.887789
2EA,0.8851304
3VK,0.90971375
5JP,0.88939196
5T7,0.9019223
6QL,0.89526165
5DG,0.87363863
4LB,0.89036965
5MW,0.90552986
3NV,0.71328545
2GA,0.89477575
5E8,0.8693275
5E8,0.88637495
3NV,0.8557255
4LB,0.8898926
6QL,0.890975
6QL,0.87740016
6FO,0.8811797
6F8,0.9115572
1QM,0.87947726
6F6,0.906235
4LB,0.89540493
6RH,0.8898146
3T2,0.8864887
6Y4,0.8723165
3AP,0.8933347
6RH,0.9168837
4LB,0.89267635
4BM,0.8735467
4BL,0.9040135
5VW,0.89260495
6QL,0.8751362
6QL,0.8857078
4LB,0.8941373
3NV,0.91094166
5JP,0.8840333
3T1,0.8989824
1W6,0.880945
1W6,0.9035423
3AK,0.89115083
1KJ,0.90696704
3T1,0.8975611
5NF,0.8913251
4LB,0.88859123
4BL,0.89605653
6QL,0.9123496
4Y2,0.88746405
3I8,0.86569965
6QG,0.8724097
2D6,0.90591073
6Q0,0.89009094
5DU,0.8912119
5H9,0.90708756
3AY,0.89299697
6I7,0.89588064
4Q1,0.8949195
6I7,0.8933675
3AY,0.90138173
3VV,0.89256227
5H9,0.87244916
4GA,0.8777175
2D6,0.89240295
2D6,0.8821924
6QG,0.89453685
6Q1,0.8984902
5DU,0.9095408
5H9,0.88863635
4GX,0.8946532
5NL,0.88507366
4XB,0.8835707
6I7,0.9139351
4Q1,0.8966735
6I7,0.8785986
5H9,0.8857399
5DU,0.8958721
2D6,0.90985537
4GA,0.90495193
4Y2,0.89209646
2D6,0.8898654
2YM,0.9127755
5NL,0.88508916
6KX,0.9025662
3ZX,0.87865734
2ZK,0.90925276
6F2,0.8947668
5NM,0.8751557
6KX,0.90152395
3ZX,0.8934392
4XZ,0.90281224
4RL,0.8821366
4Y2,0.88281476
6B8,0.89202726
6B9,0.89318
6Y7,0.902104
6H6,0.8984667
6EY,0.89054346
6VT,0.4407411
7TK,0.88520944
3AY,0.8813125
7TR,0.9088419
7N5,0.88936615
7N8,0.88589334
6VT,0.90828586
7RD,0.8714665
b08,0.87228584
b29,0.87471175
b2f,0.87990606
b4c,0.8964108
b88,0.8928449
b9a,0.87879115
4G9,0.878846
4G9,0.8766155
3AC,0.87766266
3AC,0.88659036
3AC,0.8777694
n04,0.7758242
n06,0.45301607
n07,0.44686243
n08,0.66709876
b13,0.89736015
b1c,0.8964726
n57,0.8821913
n66,0.8532033
n67,0.89844096
n67,0.8968943
n68,0.74800783
n69,0.8788561
n6e,0.8171155
n70,0.71412486
n72,0.052791163
n74,0.008862733
n76,0.87601095
n79,0.8299064
n7c,0.8751528
n92,0.21750921
n92,0.8679749
n93,0.4077717
n96,0.8912691
n97,0.03668006
n98,0.71342766
n9b,0.44892034
n9f,0.87146163
na3,0.42317513
na5,0.8857094
na5,0.081013404
na6,0.881137
nb0,0.88006634
nb0,0.8746469
2ZX,0.8977562
2ZX,0.88242096
2ZX,0.88124084
2ZX,0.9042902
5H4,0.90602386
2ZB,0.86907077
4cz,0.89506567
4pf,0.89625657
1jy,0.8966844
1jo,0.87876064
1jn,0.8916115
1jy,0.90160847
1DQ,0.8747954
5TG,0.88564134
1AZ,0.8830849
1EN,0.9035174
5BY,0.88765454
1EN,0.9032133
1DQ,0.8780172
1DQ,0.87962466
6GW,0.89051527
1EN,0.8883314
4TZ,0.900368
2EF,0.87775666
1C5,0.89875835
2D7,0.89334106
1QD,0.8733176
1DG,0.8779751
2P3,0.8959071
2UU,0.8879181
3CN,0.89310515
1DQ,0.88981795
1DQ,0.9014404
3EN,0.8823855
2P3,0.8921015
1CN,0.9035755
4PC,0.8974954
1DQ,0.89981425
2JE,0.88503826
2OW,0.8982401
4K1,0.9048158
3A0,0.9089817
1NL,0.8862381
4I3,0.8954792
1JY,0.89303625
4K1,0.88526183
1CE,0.91598713
3U4,0.8691408
1TE,0.9114965
3SN,0.87285566
1I3,0.89744884
1GI,0.8798126
5WE,0.8679687
4L8,0.87345815
2CY,0.89877
2CT,0.8849114
2CW,0.89654565
2JE,0.88249177
4NO,0.88670737
4K2,0.89437294
5YG,0.90572304
1JO,0.88068825
4K2,0.89916825
1QN,0.8888833
5CN,0.88202095
1BX,0.8895364
4H5,0.89506483
1NX,0.8856437
1WU,0.88566124
2OV,0.8867204
3RS,0.87089133
3RR,0.8980819
1JY,0.8930476
1JB,0.90422225
1SC,0.9000287
1SC,0.86807513
1H9,0.9020773
2JD,0.8911971
1JU,0.89212334
1AP,0.91538703
1GK,0.9024743
1JW,0.88311505
4P1,0.90213776
1H9,0.8922076
1CJ,0.88330185
2EN,0.8724199
6CJ,0.8867909
2D3,0.8989012
2JE,0.8998299
2CN,0.89284897
2D3,0.88739103
1XQ,0.90240175
3D4,0.8930827
5U3,0.90427494
1JN,0.8856195
4PF,0.88864523
1QG,0.8986816
1CO,0.8820443
4Z8,0.8823725
2P2,0.92306554
3SH,0.88996696
1VL,0.88766915
1QD,0.89381325
1HQ,0.88365674
3AX,0.88045233
1CV,0.89158475
1ON,0.89417446
1VA,0.8892589
4TY,0.90737915
4CZ,0.86879873
5UU,0.8801421
1VA,0.90172255
1MV,0.9012219
5Z5,0.87025607
7MG,0.87743556
7MG,0.9012743
4MY,0.8909497
b3a,0.8824091
b3d,0.88958645
b42,0.9097208
b9e,0.86853504
7KM,0.89138615
3vz,0.9038572
3lm,0.90016615
2bm,0.875039
1VB,0.90264875
3VY,0.90501934
3VY,0.9045609
5KR,0.89612603
5TQ,0.89655375
5XF,0.88097405
4DD,0.8929268
5XF,0.89393437
3LM,0.8939789
5AV,0.8959199
4PI,0.882604
4PI,0.87737244
4AK,0.89498246
7V4,0.87700343
4PI,0.87993693
6FL,0.8927779
1X1,0.87804234
1J4,0.8986004
5GV,0.88799524
5EX,0.8847279
6FL,0.89905035
5M6,0.89985144
4PI,0.8965012
1C3,0.8818892
6FL,0.8947642
3LL,0.8818911
3MI,0.9152025
7V4,0.8848126
1JO,0.8815243
1C3,0.89229655
3WO,0.8908086
3LL,0.90355
3MI,0.8982855
3MI,0.88173485
1C3,0.9053072
3WO,0.90524817
3R5,0.8688154
3VZ,0.88129705
2BN,0.87225056
1XX,0.88773906
3R5,0.8651285
3VZ,0.87333715
3VZ,0.895015
3R5,0.8876414
1XX,0.88178414
2BM,0.87465006
2BM,0.8636818
b23,0.8852759
b41,0.891727
b41,0.8887298
ba3,0.8885474
4OI,0.42494026
1B2,0.8839054
8A9,0.89917105
1NP,0.88146293
1XD,0.8721235
1BW,0.8910744
1XD,0.9006583
1KJ,0.8927275
3DZ,0.8842566
4PD,0.8806607
1MS,0.88058746
4OI,0.5582999
3A0,0.8969864
3A0,0.88285613
3A0,0.8879854
4OK,0.88255394
1NI,0.8876541
4H3,0.8659588
1JP,0.89560676
b38,0.8925152
b38,0.9031049
b90,0.9093531
2XO,0.8984759
2XO,0.8925569
2VU,0.8939558
2gg,0.8723148
2ri,0.904861
2os,0.88239086
2gg,0.8609407
2ri,0.88986045
2or,0.86370885
3G8,0.8904369
2RI,0.8909167
1KX,0.8907273
1KX,0.8934775
1B0,0.88065845
3KM,0.89301586
4WR,0.867377
2RI,0.8773558
6RY,0.89631975
2RI,0.8894431
2OS,0.8923757
2OR,0.8844548
1KW,0.88112926
1KW,0.9028449
2GG,0.87558043
1PW,0.87994945
2RI,0.88859177
1KW,0.8885398
2RI,0.90019894
1KM,0.8831332
5OX,0.87663
1KJ,0.893684
4WU,0.8404343
1HU,0.9112719
1MS,0.88961697
3IK,0.8950092
4M1,0.8873464
1KJ,0.8800304
4YM,0.87878966
2VU,0.87585455
4WU,0.8969738
1G1,0.88852036
1G1,0.8757379
1BU,0.89144486
4M1,0.9038602
1G1,0.8890648
2KM,0.886222
1HT,0.87715137
5VC,0.88828146
6BB,0.88623846
1BC,0.89536405
6BB,0.8823401
3CF,0.89311755
4YL,0.8951673
1KW,0.88101614
1KW,0.9033692
4KM,0.8591449
1PW,0.86857927
2GG,0.8721957
1KW,0.8776387
1KW,0.8968533
1RT,0.8911766
4WR,0.87432545
1TN,0.8760786
4E5,0.89699674
4WR,0.8958545
3G8,0.8724477
b04,0.9006896
b2d,0.8830625
b40,0.730375
b44,0.88053465
bab,0.87729216
2VN,0.89422816
2VN,0.85508573
b2b,0.8970922
6EF,0.86563367
5IU,0.87080467
6EF,0.89475906
6EF,0.90069735
6R3,0.85930574
b14,0.45223275
b15,0.6030587
b18,0.8915576
1FA,0.8888327
3eb,0.8864739
3eb,0.8785416
2qn,0.89733166
2pr,0.8778472
2g9,0.9125172
1z6,0.88728374
2g9,0.8801938
3l7,0.89371145
4mi,0.89408064
3l7,0.8836726
3sy,0.88281786
1ex,0.89144856
1z6,0.8859786
4el,0.8791733
3s0,0.8835499
1kt,0.89027417
2qn,0.90459156
4ej,0.88263655
1py,0.8659822
4mi,0.8964285
2qn,0.8962829
3l7,0.8993123
1e1,0.8850493
3nc,0.87947273
4mr,0.8982589
3bc,0.8738108
3ms,0.8779532
3mr,0.89252746
2gj,0.88588476
3t3,0.9011843
3mr,0.89605486
2qr,0.8982314
3g2,0.8564831
2qr,0.87831545
1gg,0.8938917
2qr,0.9001585
3t3,0.8896073
3mt,0.88196385
3g2,0.87963307
3g2,0.90004385
3mt,0.8999864
3np,0.8624077
3np,0.8748153
1no,0.87361914
1c5,0.9013419
2ql,0.87217236
1no,0.87730217
1k0,0.88044775
1hl,0.8938129
1k0,0.8694477
3np,0.8958197
1ax,0.9029149
3sy,0.88763213
3l7,0.8901919
2g9,0.8871359
2g9,0.8551258
4el,0.8937101
1a8,0.8942963
3l7,0.8704872
4mi,0.87184006
6gp,0.89300907
4mi,0.88979185
2qn,0.88615453
1c8,0.88387764
1c8,0.8887492
1h5,0.84977615
3ms,0.8776068
1gf,0.90597576
2gm,0.8919548
7gp,0.8864291
3ms,0.8799489
2am,0.90397364
3ms,0.87691444
2qr,0.8969586
3g2,0.8784804
3g2,0.88711023
3mq,0.8924936
2of,0.8842195
3mt,0.8835341
3t3,0.87942475
8gp,0.8954494
2qr,0.8637432
1b4,0.8694366
3g2,0.9004079
3t3,0.88262784
3mr,0.88552964
3t3,0.8934707
3mt,0.87741625
4ek,0.887418
1p2,0.89696336
1qm,0.90006876
4ek,0.8764088
2ql,0.89925265
1no,0.87942016
4mh,0.897941
2py,0.87781745
4mh,0.8816756
4GP,0.9001083
1P2,0.88591444
5LR,0.90130043
1K0,0.90839803
5LR,0.8891361
2AV,0.88765275
6GP,0.87000644
1P2,0.89624673
2AT,0.8981751
2AW,0.8823199
2ZB,0.89472973
1L6,0.8535301
2EC,0.8751978
1K0,0.8748558
1L5,0.88103366
1P2,0.90149355
2AZ,0.8698633
2FE,0.88613206
3MT,0.90979624
3MT,0.89090055
5GP,0.8756896
2AS,0.896126
2QN,0.90490735
3BD,0.86872715
3BD,0.86551636
4BQ,0.883412
3CU,0.8899485
1KT,0.89987826
b18,0.891311
b1c,0.9054191
b99,0.88713247
b99,0.8763778
b99,0.8644985
b9c,0.877656
b9f,0.8511314
ba0,0.8782493
3A0,0.90105474
4DE,0.9040134
4G1,0.8806127
4P6,0.90587664
4EN,0.90051794
n56,0.36330876
n66,0.7459342
n6a,0.8941016
n7a,0.4368945
n7c,0.043438267
b34,0.8840481
na0,0.8863405
na1,0.8812032
6K2,0.87990284
3ta,0.88728565
2p3,0.8837104
6k2,0.84970033
4YG,0.9044146
5VK,0.8787604
6OA,0.8641554
4DR,0.8732806
4YG,0.8933315
4DR,0.89806414
4YG,0.89755106
2AE,0.8800514
4DS,0.8952544
4YF,0.8866513
7C8,0.88453615
6H9,0.88657224
5CA,0.8919116
5VX,0.8705984
5VX,0.88533056
5VX,0.8529492
5VX,0.7752577
6K2,0.8730654
5CA,0.88983834
6HA,0.8980742
6H9,0.9023035
6H9,0.87806785
4YF,0.889395
5YM,0.9020835
3SI,0.89772594
3TA,0.9042524
5GJ,0.90721893
2DW,0.8937472
5YM,0.900038
3TB,0.88899887
3SI,0.88479173
5VK,0.8704212
7KH,0.8851116
b02,0.8802534
b10,0.8922131
b30,0.88753533
2YF,0.90004355
2YG,0.89241993
2YB,0.89864635
b16,0.88714164
b18,0.88564336
b48,0.8887744
5E6,0.89724255
6gv,0.87522393
6gw,0.8619242
3ry,0.894573
6gw,0.8955554
3SE,0.864315
3Q3,0.89981824
3Q3,0.8869685
4RL,0.9021254
4OO,0.9009677
3SJ,0.8838765
4OO,0.8866532
4Z4,0.8837545
3PA,0.88678443
3D2,0.89530504
4Z4,0.8897519
3PA,0.91262496
2OB,0.8804425
5IY,0.8959898
4X0,0.883129
5LK,0.8803222
4X0,0.8807219
5IY,0.8845186
5ZV,0.8953553
4P2,0.86740965
6H6,0.89949226
4RP,0.86862
5ZV,0.900493
4WZ,0.8885641
5ZV,0.90051556
4OP,0.8861265
4X0,0.84072685
5IY,0.8970125
4X0,0.86719346
3SL,0.8850516
4P2,0.88551116
6JY,0.8830335
2ZL,0.8943938
2OB,0.90266204
4OP,0.9000164
5IY,0.8672899
3Q6,0.8840678
5KO,0.8985267
2OB,0.88256305
2ZL,0.87938255
6JY,0.88992345
4RP,0.8915267
4WZ,0.882166
5LF,0.8751507
3Q6,0.87012744
5LK,0.87974834
2ZL,0.8823019
4P1,0.8820156
5IY,0.9036356
4OP,0.884714
5ZU,0.88566124
4RD,0.90447074
5ZU,0.8955285
4WZ,0.8886763
3AS,0.89680153
6IS,0.87303174
3BY,0.9067693
4P2,0.8720317
4RD,0.8942323
5ZV,0.88193464
4RD,0.89370096
5J3,0.86156523
6H7,0.8744919
6H7,0.8802346
6JY,0.8992799
4P3,0.88872397
4P1,0.9024826
5LK,0.8765445
4WZ,0.876193
6H7,0.8901389
4OO,0.8597191
3ON,0.87779176
5F4,0.90225667
3PU,0.90350914
5HZ,0.87260014
3RY,0.8744637
3R6,0.8968351
5F4,0.88272846
3R6,0.9082267
3PU,0.88383377
3LQ,0.8883238
5HZ,0.8826101
4RO,0.8755887
5N7,0.90413815
3Q3,0.85211873
4RM,0.8892756
3LQ,0.87856007
5F4,0.91320485
3PV,0.9014497
7VS,0.8816389
7VS,0.88422644
7EQ,0.8794138
7EQ,0.87435675
6H9,0.8693851
7ER,0.8753387
b00,0.88377184
b0f,0.8798672
b2a,0.89624476
3C7,0.8830019
5GL,0.8998342
3C7,0.90265524
3C7,0.905372
3QE,0.89576876
b10,0.89676404
b4a,0.9015113
b54,0.8682699
b55,0.883392
2WM,0.8931171
4D6,0.8931726
4D7,0.89083433
4D7,0.88118523
4D6,0.87447035
4D6,0.8809354
4D6,0.9032129
2WM,0.8935976
2WM,0.9031253
4D6,0.89571214
b0d,0.8946972
b2d,0.89102197
b31,0.8912903
5NC,0.8907407
2B4,0.87402296
5tz,0.88321465
2QZ,0.8808203
4HK,0.8856631
2VG,0.8875513
6JX,0.9024429
7DF,0.893021
7DF,0.9084706
1H4,0.87968034
1BC,0.8694658
7L1,0.8987457
2NQ,0.8881247
5JR,0.89552677
6KW,0.87289953
1XN,0.8768034
5ZI,0.89103186
6KW,0.8960291
4HK,0.89942837
6KW,0.8911993
2QZ,0.8740273
6K9,0.9070436
6KW,0.8867942
6KV,0.88355553
5ZK,0.89612424
6JW,0.8918564
5ZF,0.9019438
1QH,0.8978619
3WP,0.8912985
6K9,0.89422953
b47,0.8967913
b48,0.8749634
b49,0.8999461
5AF,0.9042261
2YP,0.4601073
4AF,0.8779667
n02,0.0057372316
n2d,0.8545599
n2e,0.8920795
n31,0.8781506
n4f,0.42524773
n52,0.35655123
n53,0.41865927
n56,0.0077609047
n72,0.011796831
n74,0.4508749
n79,0.008068038
n82,0.049404945
n84,0.0034380625
n84,0.0072075636
