1TY , 0.9069686
1TY , 0.8938678
1TS , 0.8893502
1QA , 0.91173434
1QA , 0.8622147
1QA , 0.8701593
1TY , 0.88424957
1CL , 0.88745874
b3d , 0.8650694
2ZQ , 0.88961995
2ZQ , 0.88620645
2DR , 0.89520234
2DR , 0.8898442
b2f , 0.8493709
1G8 , 0.8851904
1ax , 0.90534365
3n3 , 0.8930481
5t5 , 0.88490266
5kx , 0.84981817
5t5 , 0.899621
1ax , 0.87929577
1ri , 0.88605034
4xt , 0.89477426
4xt , 0.8890095
1gz , 0.90244424
1ax , 0.899531
1ax , 0.90488374
3zy , 0.9033668
1gz , 0.8884538
2AR , 0.873401
1HK , 0.8751761
6VC , 0.9056048
1G7 , 0.89742815
1N3 , 0.89279544
1GZ , 0.9049671
2LT , 0.8927466
1LG , 0.8439033
2PH , 0.88249034
1S1 , 0.88647336
2DV , 0.8780738
3N3 , 0.87758493
2TE , 0.9174037
4XX , 0.89314735
2LA , 0.8903347
1G9 , 0.8645988
1AX , 0.8878249
4U3 , 0.8850974
2FM , 0.8672359
2AR , 0.87694895
2DT , 0.8745649
1HQ , 0.91448873
1LE , 0.88263404
4XT , 0.8804126
2SB , 0.8737669
6VC , 0.89790815
2AR , 0.8942477
6V9 , 0.8940882
2DU , 0.89502823
3UJ , 0.8802379
1UK , 0.91676885
1LE , 0.89901227
2PH , 0.880567
2DU , 0.90431726
1QF , 0.9097979
2GM , 0.89057165
4M3 , 0.8959573
1WB , 0.89481044
2E7 , 0.89571077
1LU , 0.9164335
1RI , 0.9003137
1Q8 , 0.8954121
5AV , 0.9012997
5T5 , 0.91403335
5KX , 0.89489967
1LU , 0.88174313
2GM , 0.8782909
5KX , 0.90520245
1GS , 0.882317
1QO , 0.8723926
5T7 , 0.89441067
1UZ , 0.9084717
5U3 , 0.88006705
1V0 , 0.8544375
5T5 , 0.8859819
1FA , 0.8915447
1DZ , 0.8989735
5KX , 0.8857473
5EY , 0.8857934
1UZ , 0.8918855
2E7 , 0.87781525
1BZ , 0.88508105
5EY , 0.88957614
5KX , 0.91298527
2GN , 0.886748
1CI , 0.92184776
1QN , 0.9021091
1QO , 0.8991051
1Q8 , 0.89790565
1FN , 0.8742781
3WO , 0.9140525
3WC , 0.8968768
3IP , 0.88959795
1LO , 0.90704316
1LU , 0.90046525
1N4 , 0.8995198
1LO , 0.9002077
2GN , 0.8897658
2GM , 0.8936796
2BQ , 0.9059033
3WC , 0.88132143
1FA , 0.90222824
1Q8 , 0.88940865
1FN , 0.89063
1JX , 0.87685233
5T5 , 0.8927121
1RI , 0.86541903
2GN , 0.8851625
1LO , 0.8942832
1WB , 0.89822185
2GN , 0.8900074
1DB , 0.8991555
4WV , 0.9100012
5T5 , 0.9039334
2AU , 0.88755995
1Q8 , 0.8992714
1CR , 0.879524
5T5 , 0.9111363
2ZM , 0.9026531
2D3 , 0.8949227
6VG , 0.88109034
1FY , 0.87622887
1LO , 0.89514136
1SB , 0.9082195
5T5 , 0.8765892
1QO , 0.8816633
1F9 , 0.91003567
1SB , 0.8983173
2GN , 0.8926143
1RI , 0.90716803
1LO , 0.8513636
2E5 , 0.8830139
1LO , 0.8637172
2GN , 0.8813629
1SB , 0.88748056
2ZM , 0.8795213
1CQ , 0.900599
1V6 , 0.8542434
2DV , 0.9035245
2B7 , 0.90115523
3ZY , 0.89697623
1LE , 0.89849097
1AX , 0.8788654
3UK , 0.89949024
2DT , 0.88648415
2DV , 0.9009172
1V6 , 0.90252256
6VA , 0.8971895
2DV , 0.9127498
1AX , 0.9116281
1GN , 0.90808916
2EI , 0.89017266
1AX , 0.9068729
6VA , 0.8959976
1V6 , 0.88274133
1V6 , 0.9049935
1LE , 0.89108306
1V6 , 0.8969663
1V6 , 0.9005522
2DV , 0.9027711
2PE , 0.8804331
3ZV , 0.877692
1GZ , 0.87644047
1BJ , 0.8853157
1SF , 0.90355235
1V6 , 0.9041391
2AR , 0.9157334
6AQ , 0.8832215
1Q8 , 0.90910864
6AQ , 0.9159196
2E5 , 0.89133596
b00 , 0.88616306
b1b , 0.8979228
b21 , 0.92253196
b2c , 0.8897291
b2d , 0.9158689
b2f , 0.8992825
b32 , 0.883532
b35 , 0.8982588
b43 , 0.8864265
b50 , 0.9056172
b52 , 0.9066325
b59 , 0.9121161
b59 , 0.8808602
b79 , 0.89786834
b80 , 0.90625453
b99 , 0.89365697
4I4 , 0.86354285
2y9 , 0.8876895
4I4 , 0.84953374
4I4 , 0.8993504
4I4 , 0.89664674
4I4 , 0.89157206
4I4 , 0.9260629
2Y9 , 0.89728886
4I4 , 0.8705304
4I4 , 0.8954026
5YN , 0.8843755
4j3 , 0.890557
2y4 , 0.8766168
2FH , 0.8489762
2FH , 0.9180757
2FH , 0.8689537
2FH , 0.89868146
2FH , 0.8760668
6J4 , 0.8847507
4J3 , 0.88997
6J3 , 0.8993764
4J3 , 0.9043654
4J3 , 0.88464415
4J3 , 0.86593014
4J3 , 0.89236987
b9e , 0.8671521
ba2 , 0.87956876
ba9 , 0.8689585
bac , 0.90124625
6KZ , 0.8945715
3al , 0.89486504
6gh , 0.88357925
7L6 , 0.9273534
4N3 , 0.8807611
1K9 , 0.8825531
6JJ , 0.87975407
3P7 , 0.8892038
4N3 , 0.87612677
7L6 , 0.87782776
4KZ , 0.8680757
7L6 , 0.91189075
4N3 , 0.8854732
2XR , 0.8957818
6A7 , 0.89832914
1K9 , 0.89134467
6PW , 0.89242256
4N3 , 0.8776692
7L6 , 0.8981654
4N3 , 0.8967475
7L6 , 0.86160123
3P5 , 0.9047597
4MT , 0.9071991
7JU , 0.9121926
3P5 , 0.9003336
4N3 , 0.89629716
7L6 , 0.90033495
7JU , 0.903199
6PW , 0.8828755
6A7 , 0.89918613
7L6 , 0.8841404
5VY , 0.9205251
1SL , 0.90753084
1EG , 0.8742341
3ZH , 0.87723494
4ZR , 0.8805405
1SL , 0.87782764
2OX , 0.8813518
6XI , 0.8891936
1SL , 0.8848372
5B1 , 0.86178637
1JZ , 0.9086768
2OX , 0.87015885
3C2 , 0.88497835
5K8 , 0.8886515
6YA , 0.8648481
3KQ , 0.88348997
2IT , 0.8965879
5JQ , 0.87785107
5JP , 0.8798546
4ZE , 0.87191075
2IT , 0.91587466
3WB , 0.8879634
1WM , 0.88908553
1EG , 0.90951955
1XP , 0.8888405
3WB , 0.9158477
1DV , 0.89598113
3WB , 0.8768912
6GH , 0.906292
4AK , 0.8960819
5B1 , 0.9048193
1WM , 0.89730746
4ZE , 0.8718238
1XA , 0.8949716
6W1 , 0.90605384
3AL , 0.8916304
6PU , 0.88346595
3P5 , 0.891228
3P5 , 0.9176651
3VY , 0.85347235
3VY , 0.8861345
3P5 , 0.9048246
7L6 , 0.9044465
3P7 , 0.8848793
3AL , 0.9056139
3WH , 0.46577585
4N3 , 0.89821666
6PY , 0.92413074
3WH , 0.90235114
3WH , 0.9067215
4GK , 0.892279
4EZ , 0.8743606
b0b , 0.8803575
b1d , 0.86016715
b30 , 0.8724424
b3a , 0.8453434
5ZH , 0.89404833
5ZH , 0.8929235
2ZH , 0.9099836
3oy , 0.8810301
5h9 , 0.8732192
3ap , 0.9024518
6eo , 0.8840085
5t7 , 0.89567125
5e8 , 0.8909204
3oy , 0.85272455
3t1 , 0.8963575
5du , 0.90326864
1kj , 0.89135367
6eo , 0.8854814
4y2 , 0.9068962
3ay , 0.883565
3ay , 0.87147117
3t2 , 0.8890015
4lb , 0.9091785
5h9 , 0.89582765
4ym , 0.8761249
2xg , 0.89912647
4jc , 0.9052938
5od , 0.89711833
6i7 , 0.90748656
6i7 , 0.85895854
6i7 , 0.89442986
5nf , 0.9046986
6g0 , 0.8976568
5e8 , 0.90048254
5e8 , 0.8668457
3t1 , 0.9057944
3zx , 0.8914392
4gx , 0.90217584
5h9 , 0.87188816
5h9 , 0.91672945
4lb , 0.91336656
3ap , 0.89276147
5oa , 0.8877462
3i8 , 0.86950654
4jc , 0.8949735
2nn , 0.9027714
5nf , 0.906834
6i7 , 0.88992023
5nf , 0.91396594
6i7 , 0.8643267
2ZH , 0.8898344
4XB , 0.9105993
2YY , 0.8841156
5NM , 0.8895138
2NM , 0.91055703
2ZH , 0.8745779
3GA , 0.906774
2D6 , 0.88052183
4R9 , 0.8575941
4Q2 , 0.87985075
4Q2 , 0.89649034
4XB , 0.9066571
1GZ , 0.9172557
1BK , 0.90800637
2DY , 0.8980169
4Y1 , 0.9242027
3LS , 0.8960151
4R9 , 0.888042
5NM , 0.8932322
5NL , 0.89918274
2YV , 0.86646783
2YX , 0.9108051
6I7 , 0.890604
5NL , 0.8915383
5OD , 0.91829014
2ZH , 0.8648752
3LS , 0.88076955
4Y1 , 0.89531314
4R9 , 0.91539854
4Q2 , 0.892773
2XG , 0.8963183
4R9 , 0.897451
5DU , 0.88533455
3WL , 0.872556
4UW , 0.8840039
1HL , 0.87125033
1SL , 0.8727305
1SL , 0.8975788
5NF , 0.89297575
3AP , 0.89496845
5EX , 0.88197714
3DU , 0.8970061
5GZ , 0.89013916
3ZS , 0.87934065
3ZS , 0.9080987
5GZ , 0.8825426
3AJ , 0.9045629
1IS , 0.89838374
3AP , 0.895506
5NF , 0.8698093
1SL , 0.89195514
4UW , 0.87587535
4UW , 0.8964544
7BE , 0.89819914
5T7 , 0.9046749
3AP , 0.900377
5NF , 0.90132236
3M2 , 0.88552326
3AP , 0.9018511
5NF , 0.8888868
5GA , 0.876738
1IS , 0.8787269
1WL , 0.89323163
5IU , 0.87808937
5GZ , 0.88421905
5GZ , 0.8959802
3OJ , 0.9252648
3AJ , 0.8865538
1IS , 0.8877706
3AP , 0.91861826
1SL , 0.88628316
4BM , 0.8923626
5T7 , 0.8790619
4UW , 0.86520267
6QL , 0.9035021
4YM , 0.8974686
4LB , 0.86853355
5MW , 0.8813741
5GZ , 0.88007885
3ZS , 0.88341707
3ZS , 0.8899698
1WL , 0.85283
7P8 , 0.89468294
4NO , 0.8836359
4YM , 0.8820891
6QL , 0.88770443
5T7 , 0.88808835
4YM , 0.89349765
3W5 , 0.85578626
4WV , 0.90395045
4BM , 0.86247855
1W6 , 0.887918
1W6 , 0.8870941
5E8 , 0.8814393
1WL , 0.89237493
1IS , 0.8805159
1KJ , 0.88602525
4WV , 0.8617019
3WU , 0.8499506
3W5 , 0.8849088
4YM , 0.8655495
5DG , 0.9053981
1A3 , 0.896739
4YL , 0.83709335
5OA , 0.8613534
3NV , 0.87533027
4JC , 0.90901315
3VK , 0.88810974
2EA , 0.8994038
3VK , 0.9049673
5JP , 0.8821348
5T7 , 0.8964046
6QL , 0.89032054
5DG , 0.8754084
4LB , 0.89476454
5MW , 0.91446114
3NV , 0.89790535
2GA , 0.9032289
5E8 , 0.86925256
5E8 , 0.87612355
3NV , 0.8590868
4LB , 0.8906761
6QL , 0.8753141
6QL , 0.88105726
6FO , 0.87817144
6F8 , 0.9137868
1QM , 0.87706137
6F6 , 0.9142344
4LB , 0.90173423
6RH , 0.8826651
3T2 , 0.8659657
6Y4 , 0.87632215
3AP , 0.8953315
6RH , 0.91118044
4LB , 0.8736724
4BM , 0.8804343
4BL , 0.89875984
5VW , 0.8754918
6QL , 0.86819196
6QL , 0.87998384
4LB , 0.8953779
3NV , 0.9007762
5JP , 0.88270307
3T1 , 0.902552
1W6 , 0.8712771
1W6 , 0.88868123
3AK , 0.8726697
1KJ , 0.896681
3T1 , 0.9057559
5NF , 0.9106149
4LB , 0.8912415
4BL , 0.88708305
6QL , 0.9000808
4Y2 , 0.87335426
3I8 , 0.88813543
6QG , 0.85893047
2D6 , 0.90637934
6Q0 , 0.89783096
5DU , 0.8926049
5H9 , 0.9219969
3AY , 0.9139735
6I7 , 0.88358235
4Q1 , 0.8913295
6I7 , 0.8918611
3AY , 0.89922005
3VV , 0.88944334
5H9 , 0.8528938
4GA , 0.8746777
2D6 , 0.88603115
2D6 , 0.8766107
6QG , 0.88155633
6Q1 , 0.8993717
5DU , 0.90245736
5H9 , 0.9073728
4GX , 0.89007664
5NL , 0.8812792
4XB , 0.8717067
6I7 , 0.9095234
4Q1 , 0.9212556
6I7 , 0.87040263
5H9 , 0.9045402
5DU , 0.9005589
2D6 , 0.9228477
4GA , 0.88117594
4Y2 , 0.9025354
2D6 , 0.8878813
2YM , 0.9193783
5NL , 0.8904225
6KX , 0.91111654
3ZX , 0.90016836
2ZK , 0.9070897
6F2 , 0.89118457
5NM , 0.8543741
6KX , 0.8950732
3ZX , 0.8742034
4XZ , 0.9099511
4RL , 0.90221107
4Y2 , 0.8750583
6B8 , 0.8851767
6B9 , 0.88087094
6Y7 , 0.89329565
6H6 , 0.893673
6EY , 0.8788341
6VT , 0.008787627
7TK , 0.88250196
3AY , 0.8887845
7TR , 0.92667246
7N5 , 0.87956524
7N8 , 0.8734825
6VT , 0.89711994
7RD , 0.86042935
b08 , 0.87453604
b29 , 0.86708885
b2f , 0.87565583
b4c , 0.8906502
b88 , 0.90646684
b9a , 0.8952493
4G9 , 0.88426423
4G9 , 0.8846017
3AC , 0.87784904
3AC , 0.9023402
3AC , 0.87324655
n04 , 0.8608706
n06 , 0.03123643
n07 , 0.0025527973
n08 , 0.84499794
b13 , 0.8984299
b1c , 0.8988168
n57 , 0.8622557
n66 , 0.8307734
n67 , 0.9072659
n67 , 0.9071006
n68 , 0.88955814
n69 , 0.87072587
n6e , 0.77090514
n70 , 0.8453004
n72 , 0.053567797
n74 , 0.0069260094
n76 , 0.8458692
n79 , 0.84858596
n7c , 0.87566763
n92 , 0.004773555
n92 , 0.8641238
n93 , 0.80974036
n96 , 0.874817
n97 , 0.003432893
n98 , 0.61555576
n9b , 0.87848216
n9f , 0.8560128
na3 , 0.84190696
na5 , 0.91593146
na5 , 0.027654976
na6 , 0.8723907
nb0 , 0.88257307
nb0 , 0.8951857
2ZX , 0.88934386
2ZX , 0.88699716
2ZX , 0.8942979
2ZX , 0.9121654
5H4 , 0.92526287
2ZB , 0.85189736
4cz , 0.8874605
4pf , 0.8931957
1jy , 0.9057938
1jo , 0.8856905
1jn , 0.88539493
1jy , 0.90931505
1DQ , 0.8620445
5TG , 0.8787996
1AZ , 0.8982411
1EN , 0.8977744
5BY , 0.88052654
1EN , 0.9104175
1DQ , 0.86414737
1DQ , 0.863072
6GW , 0.8886378
1EN , 0.8698045
4TZ , 0.90754294
2EF , 0.87257576
1C5 , 0.8870886
2D7 , 0.89028746
1QD , 0.8704467
1DG , 0.8625069
2P3 , 0.90030044
2UU , 0.89648056
3CN , 0.88674164
1DQ , 0.88075143
1DQ , 0.9113339
3EN , 0.885281
2P3 , 0.9087484
1CN , 0.9058559
4PC , 0.901185
1DQ , 0.8924052
2JE , 0.87895507
2OW , 0.89002126
4K1 , 0.9063584
3A0 , 0.9191231
1NL , 0.8526753
4I3 , 0.9149668
1JY , 0.9016731
4K1 , 0.8872082
1CE , 0.9163526
3U4 , 0.8628638
1TE , 0.9111854
3SN , 0.8863957
1I3 , 0.8835911
1GI , 0.87425154
5WE , 0.85094887
4L8 , 0.87643313
2CY , 0.9055471
2CT , 0.89432675
2CW , 0.9152736
2JE , 0.86979353
4NO , 0.8751866
4K2 , 0.88382924
5YG , 0.911187
1JO , 0.8863532
4K2 , 0.90874887
1QN , 0.8969141
5CN , 0.8967373
1BX , 0.8778192
4H5 , 0.90905297
1NX , 0.86945593
1WU , 0.8844158
2OV , 0.89365965
3RS , 0.8462753
3RR , 0.9068164
1JY , 0.8896818
1JB , 0.9112522
1SC , 0.9086242
1SC , 0.86142224
1H9 , 0.9038773
2JD , 0.8907922
1JU , 0.91072065
1AP , 0.89905566
1GK , 0.8965373
1JW , 0.88827765
4P1 , 0.89768696
1H9 , 0.8750153
1CJ , 0.89870685
2EN , 0.8591763
6CJ , 0.8922404
2D3 , 0.8951466
2JE , 0.89284676
2CN , 0.891604
2D3 , 0.884981
1XQ , 0.91267914
3D4 , 0.89747894
5U3 , 0.89941627
1JN , 0.8966014
4PF , 0.8679111
1QG , 0.90258986
1CO , 0.8682185
4Z8 , 0.8899247
2P2 , 0.9172667
3SH , 0.8768952
1VL , 0.91117024
1QD , 0.9120465
1HQ , 0.86610025
3AX , 0.89395756
1CV , 0.8997619
1ON , 0.89484555
1VA , 0.9051764
4TY , 0.8880056
4CZ , 0.867079
5UU , 0.8833568
1VA , 0.90648913
1MV , 0.8962731
5Z5 , 0.87308955
7MG , 0.86101216
7MG , 0.9078971
4MY , 0.8821633
b3a , 0.9019191
b3d , 0.88125634
b42 , 0.9078368
b9e , 0.8655404
7KM , 0.8885915
3vz , 0.9123543
3lm , 0.9040172
2bm , 0.88954484
1VB , 0.89838594
3VY , 0.9067137
3VY , 0.89869773
5KR , 0.88751584
5TQ , 0.9007783
5XF , 0.8994333
4DD , 0.91448146
5XF , 0.91119
3LM , 0.87973976
5AV , 0.9015774
4PI , 0.86711174
4PI , 0.86901546
4AK , 0.89842004
7V4 , 0.8839256
4PI , 0.8942667
6FL , 0.8887972
1X1 , 0.88260937
1J4 , 0.9056135
5GV , 0.8835918
5EX , 0.88991857
6FL , 0.8946655
5M6 , 0.896759
4PI , 0.8924779
1C3 , 0.8791988
6FL , 0.9022937
3LL , 0.88024193
3MI , 0.9153821
7V4 , 0.88814247
1JO , 0.8739386
1C3 , 0.8891937
3WO , 0.8936769
3LL , 0.91522616
3MI , 0.88698214
3MI , 0.88312775
1C3 , 0.9043054
3WO , 0.8950097
3R5 , 0.850235
3VZ , 0.8747306
2BN , 0.8791674
1XX , 0.8698408
3R5 , 0.8624254
3VZ , 0.8536312
3VZ , 0.8924957
3R5 , 0.8867328
1XX , 0.87218845
2BM , 0.8816217
2BM , 0.87093174
b23 , 0.88894296
b41 , 0.89400625
b41 , 0.87231874
ba3 , 0.86450386
4OI , 0.00090123847
1B2 , 0.8762149
8A9 , 0.90512323
1NP , 0.8750875
1XD , 0.87810886
1BW , 0.87080723
1XD , 0.89612734
1KJ , 0.9091976
3DZ , 0.88880694
4PD , 0.87085205
1MS , 0.8714489
4OI , 0.24593313
3A0 , 0.898833
3A0 , 0.8913525
3A0 , 0.880296
4OK , 0.877921
1NI , 0.88304836
4H3 , 0.8470086
1JP , 0.9129174
b38 , 0.8904986
b38 , 0.915439
b90 , 0.90194046
2XO , 0.9022013
2XO , 0.8734386
2VU , 0.890975
2gg , 0.8690964
2ri , 0.89528114
2os , 0.8740965
2gg , 0.8691464
2ri , 0.8832139
2or , 0.85863966
3G8 , 0.87272054
2RI , 0.91916704
1KX , 0.885084
1KX , 0.91146016
1B0 , 0.8624152
3KM , 0.87870514
4WR , 0.839406
2RI , 0.8827794
6RY , 0.8902707
2RI , 0.9114395
2OS , 0.8960366
2OR , 0.8796325
1KW , 0.88538665
1KW , 0.9173582
2GG , 0.89087707
1PW , 0.9061973
2RI , 0.86841345
1KW , 0.88962305
2RI , 0.89878315
1KM , 0.8901972
5OX , 0.8804014
1KJ , 0.90454584
4WU , 0.8146184
1HU , 0.9168064
1MS , 0.887999
3IK , 0.8940782
4M1 , 0.8755651
1KJ , 0.88272035
4YM , 0.8968269
2VU , 0.86614835
4WU , 0.8729495
1G1 , 0.8856102
1G1 , 0.8815563
1BU , 0.89498883
4M1 , 0.90060025
1G1 , 0.88819283
2KM , 0.88096255
1HT , 0.8798413
5VC , 0.9103444
6BB , 0.8840466
1BC , 0.8822508
6BB , 0.86560386
3CF , 0.87386674
4YL , 0.911455
1KW , 0.87254095
1KW , 0.8868275
4KM , 0.8509547
1PW , 0.8694313
2GG , 0.8803635
1KW , 0.851922
1KW , 0.8921722
1RT , 0.8908059
4WR , 0.85555744
1TN , 0.8800817
4E5 , 0.8882321
4WR , 0.8986153
3G8 , 0.8757522
b04 , 0.8929574
b2d , 0.8932407
b40 , 0.55454206
b44 , 0.88489944
bab , 0.8662766
2VN , 0.8866781
2VN , 0.85219026
b2b , 0.8977914
6EF , 0.8578666
5IU , 0.845453
6EF , 0.89713913
6EF , 0.881788
6R3 , 0.8321997
b14 , 0.003915506
b15 , 0.33014572
b18 , 0.9172841
1FA , 0.8906784
3eb , 0.87951785
3eb , 0.87163615
2qn , 0.904607
2pr , 0.8993398
2g9 , 0.9085943
1z6 , 0.8877478
2g9 , 0.8651577
3l7 , 0.89180905
4mi , 0.90077907
3l7 , 0.88067186
3sy , 0.87953335
1ex , 0.8860239
1z6 , 0.8921332
4el , 0.86754614
3s0 , 0.88191026
1kt , 0.8770855
2qn , 0.9112869
4ej , 0.8787839
1py , 0.88023925
4mi , 0.89946187
2qn , 0.8786926
3l7 , 0.8953003
1e1 , 0.8801646
3nc , 0.8725142
4mr , 0.88064635
3bc , 0.85898274
3ms , 0.87750536
3mr , 0.88898045
2gj , 0.89022905
3t3 , 0.901382
3mr , 0.88115317
2qr , 0.9066439
3g2 , 0.86029786
2qr , 0.8769305
1gg , 0.89360875
2qr , 0.8936633
3t3 , 0.88507384
3mt , 0.9157195
3g2 , 0.86934555
3g2 , 0.9060731
3mt , 0.8915552
3np , 0.89466745
3np , 0.88650167
1no , 0.89714074
1c5 , 0.89932984
2ql , 0.8973062
1no , 0.88682985
1k0 , 0.8888642
1hl , 0.87669575
1k0 , 0.8839915
3np , 0.88805014
1ax , 0.89860684
3sy , 0.89278626
3l7 , 0.8919692
2g9 , 0.89241785
2g9 , 0.8648276
4el , 0.8837915
1a8 , 0.89329743
3l7 , 0.8553392
4mi , 0.8842388
6gp , 0.8933908
4mi , 0.88390833
2qn , 0.8826122
1c8 , 0.88632643
1c8 , 0.89319044
1h5 , 0.8691048
3ms , 0.8690794
1gf , 0.90057725
2gm , 0.87901926
7gp , 0.87879574
3ms , 0.89098775
2am , 0.8899034
3ms , 0.85791063
2qr , 0.9148731
3g2 , 0.8796719
3g2 , 0.88017255
3mq , 0.88737935
2of , 0.8871102
3mt , 0.87991554
3t3 , 0.89870244
8gp , 0.886001
2qr , 0.83012366
1b4 , 0.8459151
3g2 , 0.90041286
3t3 , 0.8923491
3mr , 0.87689376
3t3 , 0.8878368
3mt , 0.8747818
4ek , 0.90705884
1p2 , 0.8813196
1qm , 0.8917685
4ek , 0.8904912
2ql , 0.8814694
1no , 0.8761155
4mh , 0.89558786
2py , 0.8779464
4mh , 0.88326275
4GP , 0.8869627
1P2 , 0.888716
5LR , 0.8870864
1K0 , 0.91340077
5LR , 0.8956502
2AV , 0.8927372
6GP , 0.8987311
1P2 , 0.9079216
2AT , 0.88551587
2AW , 0.8740344
2ZB , 0.87844753
1L6 , 0.8589674
2EC , 0.859841
1K0 , 0.8876162
1L5 , 0.9078408
1P2 , 0.8901877
2AZ , 0.879829
2FE , 0.8866766
3MT , 0.9133624
3MT , 0.8739822
5GP , 0.8759374
2AS , 0.895791
2QN , 0.8972271
3BD , 0.85495466
3BD , 0.85831267
4BQ , 0.87974614
3CU , 0.88963336
1KT , 0.9077933
b18 , 0.8940935
b1c , 0.92327696
b99 , 0.87661624
b99 , 0.9002899
b99 , 0.84630305
b9c , 0.88328046
b9f , 0.8343329
ba0 , 0.9057295
3A0 , 0.91375977
4DE , 0.89623845
4G1 , 0.8782142
4P6 , 0.8998718
4EN , 0.8934969
n56 , 0.014192966
n66 , 0.60728115
n6a , 0.9058943
n7a , 0.87140447
n7c , 0.0017560701
b34 , 0.87616605
na0 , 0.88273305
na1 , 0.8891829
6K2 , 0.88580966
3ta , 0.88898027
2p3 , 0.8910916
6k2 , 0.8578978
4YG , 0.9017792
5VK , 0.89359784
6OA , 0.86594355
4DR , 0.8720309
4YG , 0.9083779
4DR , 0.92080903
4YG , 0.8974992
2AE , 0.8830983
4DS , 0.89848006
4YF , 0.9052005
7C8 , 0.88324773
6H9 , 0.88266844
5CA , 0.8758804
5VX , 0.8471246
5VX , 0.8714735
5VX , 0.879898
5VX , 0.881502
6K2 , 0.8723446
5CA , 0.8908729
6HA , 0.89764553
6H9 , 0.9078635
6H9 , 0.8823786
4YF , 0.8844176
5YM , 0.8900398
3SI , 0.89911133
3TA , 0.89875877
5GJ , 0.91394573
2DW , 0.8801083
5YM , 0.91823506
3TB , 0.8698053
3SI , 0.87434953
5VK , 0.8498954
7KH , 0.89760244
b02 , 0.85335034
b10 , 0.8824436
b30 , 0.8930234
2YF , 0.88606924
2YG , 0.89795214
2YB , 0.88382393
b16 , 0.8818126
b18 , 0.8857702
b48 , 0.900492
5E6 , 0.88767725
6gv , 0.88604134
6gw , 0.8694921
3ry , 0.8707859
6gw , 0.87475026
